,URL,amount,nutrient,recipe
7,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,36.3g,Protein,Baked Salmon II
8,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,0g,Sugars,Baked Salmon II
9,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,370IU,Vitamin A,Baked Salmon II
10,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,9mg,Vitamin C,Baked Salmon II
11,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,89mg,Calcium,Baked Salmon II
12,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,2mg,Iron,Baked Salmon II
13,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,0mg,Thiamin,Baked Salmon II
14,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,17mg,Niacin,Baked Salmon II
15,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,1mg,Vitamin B6,Baked Salmon II
16,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,53mg,Magnesium,Baked Salmon II
17,https://www.allrecipes.com/recipe/34746/baked-salmon-ii/,18mcg,Folate,Baked Salmon II
0,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,23.5g,Total Fat,Rempel Family Meatloaf
1,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,10.0g,Saturated Fat,Rempel Family Meatloaf
2,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,143mg,Cholesterol,Rempel Family Meatloaf
3,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,803mg,Sodium,Rempel Family Meatloaf
4,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,285mg,Potassium,Rempel Family Meatloaf
5,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,9.5g,Total Carbohydrates,Rempel Family Meatloaf
6,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,0.5g,Dietary Fiber,Rempel Family Meatloaf
7,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,26.8g,Protein,Rempel Family Meatloaf
8,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,3g,Sugars,Rempel Family Meatloaf
9,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,364IU,Vitamin A,Rempel Family Meatloaf
10,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,3mg,Vitamin C,Rempel Family Meatloaf
11,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,134mg,Calcium,Rempel Family Meatloaf
12,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,3mg,Iron,Rempel Family Meatloaf
13,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,0mg,Thiamin,Rempel Family Meatloaf
14,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,9mg,Niacin,Rempel Family Meatloaf
15,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,0mg,Vitamin B6,Rempel Family Meatloaf
16,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,24mg,Magnesium,Rempel Family Meatloaf
17,https://www.allrecipes.com/recipe/20675/rempel-family-meatloaf/,19mcg,Folate,Rempel Family Meatloaf
0,https://www.allrecipes.com/recipe/18775/aussie-chicken/,46.1g,Total Fat,Aussie Chicken
1,https://www.allrecipes.com/recipe/18775/aussie-chicken/,20.0g,Saturated Fat,Aussie Chicken
2,https://www.allrecipes.com/recipe/18775/aussie-chicken/,153mg,Cholesterol,Aussie Chicken
3,https://www.allrecipes.com/recipe/18775/aussie-chicken/,1807mg,Sodium,Aussie Chicken
4,https://www.allrecipes.com/recipe/18775/aussie-chicken/,437mg,Potassium,Aussie Chicken
5,https://www.allrecipes.com/recipe/18775/aussie-chicken/,57.1g,Total Carbohydrates,Aussie Chicken
6,https://www.allrecipes.com/recipe/18775/aussie-chicken/,1.5g,Dietary Fiber,Aussie Chicken
7,https://www.allrecipes.com/recipe/18775/aussie-chicken/,47.2g,Protein,Aussie Chicken
8,https://www.allrecipes.com/recipe/18775/aussie-chicken/,41g,Sugars,Aussie Chicken
9,https://www.allrecipes.com/recipe/18775/aussie-chicken/,362IU,Vitamin A,Aussie Chicken
10,https://www.allrecipes.com/recipe/18775/aussie-chicken/,4mg,Vitamin C,Aussie Chicken
11,https://www.allrecipes.com/recipe/18775/aussie-chicken/,52mg,Calcium,Aussie Chicken
12,https://www.allrecipes.com/recipe/18775/aussie-chicken/,2mg,Iron,Aussie Chicken
13,https://www.allrecipes.com/recipe/18775/aussie-chicken/,0mg,Thiamin,Aussie Chicken
14,https://www.allrecipes.com/recipe/18775/aussie-chicken/,19mg,Niacin,Aussie Chicken
15,https://www.allrecipes.com/recipe/18775/aussie-chicken/,1mg,Vitamin B6,Aussie Chicken
16,https://www.allrecipes.com/recipe/18775/aussie-chicken/,48mg,Magnesium,Aussie Chicken
17,https://www.allrecipes.com/recipe/18775/aussie-chicken/,14mcg,Folate,Aussie Chicken
0,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,6.6g,Total Fat,Yummy Honey Chicken Kabobs
1,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,1.0g,Saturated Fat,Yummy Honey Chicken Kabobs
2,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,45mg,Cholesterol,Yummy Honey Chicken Kabobs
3,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,442mg,Sodium,Yummy Honey Chicken Kabobs
4,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,242mg,Potassium,Yummy Honey Chicken Kabobs
5,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,12.4g,Total Carbohydrates,Yummy Honey Chicken Kabobs
6,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,1g,Dietary Fiber,Yummy Honey Chicken Kabobs
7,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,17.4g,Protein,Yummy Honey Chicken Kabobs
8,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,10g,Sugars,Yummy Honey Chicken Kabobs
9,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,633IU,Vitamin A,Yummy Honey Chicken Kabobs
10,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,28mg,Vitamin C,Yummy Honey Chicken Kabobs
11,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,19mg,Calcium,Yummy Honey Chicken Kabobs
12,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,1mg,Iron,Yummy Honey Chicken Kabobs
13,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,0mg,Thiamin,Yummy Honey Chicken Kabobs
14,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,11mg,Niacin,Yummy Honey Chicken Kabobs
15,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,0mg,Vitamin B6,Yummy Honey Chicken Kabobs
16,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,24mg,Magnesium,Yummy Honey Chicken Kabobs
17,https://www.allrecipes.com/recipe/8626/yummy-honey-chicken-kabobs/,18mcg,Folate,Yummy Honey Chicken Kabobs
0,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,16.6g,Total Fat,Gourmet Mushroom Risotto
1,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,7.0g,Saturated Fat,Gourmet Mushroom Risotto
2,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,29mg,Cholesterol,Gourmet Mushroom Risotto
3,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,1131mg,Sodium,Gourmet Mushroom Risotto
4,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,692mg,Potassium,Gourmet Mushroom Risotto
5,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,56.6g,Total Carbohydrates,Gourmet Mushroom Risotto
6,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,2.7g,Dietary Fiber,Gourmet Mushroom Risotto
7,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,11.3g,Protein,Gourmet Mushroom Risotto
8,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,4g,Sugars,Gourmet Mushroom Risotto
9,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,520IU,Vitamin A,Gourmet Mushroom Risotto
10,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,4mg,Vitamin C,Gourmet Mushroom Risotto
11,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,70mg,Calcium,Gourmet Mushroom Risotto
12,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,2mg,Iron,Gourmet Mushroom Risotto
13,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,0mg,Thiamin,Gourmet Mushroom Risotto
14,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,8mg,Niacin,Gourmet Mushroom Risotto
15,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,0mg,Vitamin B6,Gourmet Mushroom Risotto
16,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,24mg,Magnesium,Gourmet Mushroom Risotto
17,https://www.allrecipes.com/recipe/85389/gourmet-mushroom-risotto/,37mcg,Folate,Gourmet Mushroom Risotto
0,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,82.2g,Total Fat,Creamy Cajun Chicken Pasta
1,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,50.0g,Saturated Fat,Creamy Cajun Chicken Pasta
2,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,348mg,Cholesterol,Creamy Cajun Chicken Pasta
3,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,1134mg,Sodium,Creamy Cajun Chicken Pasta
4,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,891mg,Potassium,Creamy Cajun Chicken Pasta
5,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,53.7g,Total Carbohydrates,Creamy Cajun Chicken Pasta
6,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,4.4g,Dietary Fiber,Creamy Cajun Chicken Pasta
7,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,42.7g,Protein,Creamy Cajun Chicken Pasta
8,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,6g,Sugars,Creamy Cajun Chicken Pasta
9,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,4269IU,Vitamin A,Creamy Cajun Chicken Pasta
10,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,91mg,Vitamin C,Creamy Cajun Chicken Pasta
11,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,219mg,Calcium,Creamy Cajun Chicken Pasta
12,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,3mg,Iron,Creamy Cajun Chicken Pasta
13,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,0mg,Thiamin,Creamy Cajun Chicken Pasta
14,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,26mg,Niacin,Creamy Cajun Chicken Pasta
15,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,1mg,Vitamin B6,Creamy Cajun Chicken Pasta
16,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,90mg,Magnesium,Creamy Cajun Chicken Pasta
17,https://www.allrecipes.com/recipe/12009/creamy-cajun-chicken-pasta/,155mcg,Folate,Creamy Cajun Chicken Pasta
0,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,36.3g,Total Fat,Angela's Awesome Enchiladas
1,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,18.0g,Saturated Fat,Angela's Awesome Enchiladas
2,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,126mg,Cholesterol,Angela's Awesome Enchiladas
3,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,1764mg,Sodium,Angela's Awesome Enchiladas
4,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,590mg,Potassium,Angela's Awesome Enchiladas
5,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,52.5g,Total Carbohydrates,Angela's Awesome Enchiladas
6,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,4.4g,Dietary Fiber,Angela's Awesome Enchiladas
7,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,42.2g,Protein,Angela's Awesome Enchiladas
8,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,4g,Sugars,Angela's Awesome Enchiladas
9,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,1422IU,Vitamin A,Angela's Awesome Enchiladas
10,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,19mg,Vitamin C,Angela's Awesome Enchiladas
11,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,509mg,Calcium,Angela's Awesome Enchiladas
12,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,5mg,Iron,Angela's Awesome Enchiladas
13,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,0mg,Thiamin,Angela's Awesome Enchiladas
14,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,18mg,Niacin,Angela's Awesome Enchiladas
15,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,0mg,Vitamin B6,Angela's Awesome Enchiladas
16,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,68mg,Magnesium,Angela's Awesome Enchiladas
17,https://www.allrecipes.com/recipe/83549/angelas-awesome-enchiladas/,115mcg,Folate,Angela's Awesome Enchiladas
0,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,24.3g,Total Fat,Stuffed Green Peppers I
1,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,12.0g,Saturated Fat,Stuffed Green Peppers I
2,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,89mg,Cholesterol,Stuffed Green Peppers I
3,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,971mg,Sodium,Stuffed Green Peppers I
4,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,783mg,Potassium,Stuffed Green Peppers I
5,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,35.5g,Total Carbohydrates,Stuffed Green Peppers I
6,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,3.5g,Dietary Fiber,Stuffed Green Peppers I
7,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,27.2g,Protein,Stuffed Green Peppers I
8,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,12g,Sugars,Stuffed Green Peppers I
9,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,1492IU,Vitamin A,Stuffed Green Peppers I
10,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,157mg,Vitamin C,Stuffed Green Peppers I
11,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,351mg,Calcium,Stuffed Green Peppers I
12,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,5mg,Iron,Stuffed Green Peppers I
13,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,0mg,Thiamin,Stuffed Green Peppers I
14,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,11mg,Niacin,Stuffed Green Peppers I
15,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,1mg,Vitamin B6,Stuffed Green Peppers I
16,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,52mg,Magnesium,Stuffed Green Peppers I
17,https://www.allrecipes.com/recipe/17991/stuffed-green-peppers-i/,79mcg,Folate,Stuffed Green Peppers I
0,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,24.9g,Total Fat,Chicken Parmesan
1,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,9.0g,Saturated Fat,Chicken Parmesan
2,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,187mg,Cholesterol,Chicken Parmesan
3,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,840mg,Sodium,Chicken Parmesan
4,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,389mg,Potassium,Chicken Parmesan
5,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,24.8g,Total Carbohydrates,Chicken Parmesan
6,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,0.6g,Dietary Fiber,Chicken Parmesan
7,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,42.1g,Protein,Chicken Parmesan
8,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,2g,Sugars,Chicken Parmesan
9,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,628IU,Vitamin A,Chicken Parmesan
10,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,3mg,Vitamin C,Chicken Parmesan
11,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,380mg,Calcium,Chicken Parmesan
12,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,2mg,Iron,Chicken Parmesan
13,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,0mg,Thiamin,Chicken Parmesan
14,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,19mg,Niacin,Chicken Parmesan
15,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,1mg,Vitamin B6,Chicken Parmesan
16,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,44mg,Magnesium,Chicken Parmesan
17,https://www.allrecipes.com/recipe/223042/chicken-parmesan/,31mcg,Folate,Chicken Parmesan
0,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,23g,Total Fat,Beef Stroganoff III
1,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,12.0g,Saturated Fat,Beef Stroganoff III
2,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,83mg,Cholesterol,Beef Stroganoff III
3,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,619mg,Sodium,Beef Stroganoff III
4,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,213mg,Potassium,Beef Stroganoff III
5,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,5.7g,Total Carbohydrates,Beef Stroganoff III
6,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,0.9g,Dietary Fiber,Beef Stroganoff III
7,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,16.6g,Protein,Beef Stroganoff III
8,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,1g,Sugars,Beef Stroganoff III
9,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,488IU,Vitamin A,Beef Stroganoff III
10,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,2mg,Vitamin C,Beef Stroganoff III
11,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,33mg,Calcium,Beef Stroganoff III
12,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,2mg,Iron,Beef Stroganoff III
13,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,0mg,Thiamin,Beef Stroganoff III
14,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,5mg,Niacin,Beef Stroganoff III
15,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,0mg,Vitamin B6,Beef Stroganoff III
16,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,19mg,Magnesium,Beef Stroganoff III
17,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii/,21mcg,Folate,Beef Stroganoff III
0,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,7g,Total Fat,Ginger Glazed Mahi Mahi
1,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,1.0g,Saturated Fat,Ginger Glazed Mahi Mahi
2,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,124mg,Cholesterol,Ginger Glazed Mahi Mahi
3,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,830mg,Sodium,Ginger Glazed Mahi Mahi
4,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,755mg,Potassium,Ginger Glazed Mahi Mahi
5,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,16g,Total Carbohydrates,Ginger Glazed Mahi Mahi
6,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,0.2g,Dietary Fiber,Ginger Glazed Mahi Mahi
7,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,32.4g,Protein,Ginger Glazed Mahi Mahi
8,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,15g,Sugars,Ginger Glazed Mahi Mahi
9,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,306IU,Vitamin A,Ginger Glazed Mahi Mahi
10,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,0mg,Vitamin C,Ginger Glazed Mahi Mahi
11,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,34mg,Calcium,Ginger Glazed Mahi Mahi
12,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,2mg,Iron,Ginger Glazed Mahi Mahi
13,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,0mg,Thiamin,Ginger Glazed Mahi Mahi
14,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,17mg,Niacin,Ginger Glazed Mahi Mahi
15,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,1mg,Vitamin B6,Ginger Glazed Mahi Mahi
16,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,57mg,Magnesium,Ginger Glazed Mahi Mahi
17,https://www.allrecipes.com/recipe/45833/ginger-glazed-mahi-mahi/,11mcg,Folate,Ginger Glazed Mahi Mahi
0,https://www.allrecipes.com/recipe/11729/american-lasagna/,29.5g,Total Fat,American Lasagna
1,https://www.allrecipes.com/recipe/11729/american-lasagna/,15.0g,Saturated Fat,American Lasagna
