,URL,amount,nutrient,recipe
2,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,147mg,Cholesterol,Grandma's Peach French Toast
3,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,276mg,Sodium,Grandma's Peach French Toast
4,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,242mg,Potassium,Grandma's Peach French Toast
5,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,51.3g,Total Carbohydrates,Grandma's Peach French Toast
6,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,1.9g,Dietary Fiber,Grandma's Peach French Toast
7,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,7.2g,Protein,Grandma's Peach French Toast
8,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,38g,Sugars,Grandma's Peach French Toast
9,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,894IU,Vitamin A,Grandma's Peach French Toast
10,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,4mg,Vitamin C,Grandma's Peach French Toast
11,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,60mg,Calcium,Grandma's Peach French Toast
12,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,2mg,Iron,Grandma's Peach French Toast
13,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,0mg,Thiamin,Grandma's Peach French Toast
14,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,3mg,Niacin,Grandma's Peach French Toast
15,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,0mg,Vitamin B6,Grandma's Peach French Toast
16,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,20mg,Magnesium,Grandma's Peach French Toast
17,https://www.allrecipes.com/recipe/72662/grandmas-peach-french-toast/,50mcg,Folate,Grandma's Peach French Toast
0,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,5.8g,Total Fat,Irish Soda Bread I
1,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,3.0g,Saturated Fat,Irish Soda Bread I
2,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,38mg,Cholesterol,Irish Soda Bread I
3,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,194mg,Sodium,Irish Soda Bread I
4,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,132mg,Potassium,Irish Soda Bread I
5,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,36.8g,Total Carbohydrates,Irish Soda Bread I
6,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,1g,Dietary Fiber,Irish Soda Bread I
7,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,4.5g,Protein,Irish Soda Bread I
8,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,15g,Sugars,Irish Soda Bread I
9,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,186IU,Vitamin A,Irish Soda Bread I
10,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,0mg,Vitamin C,Irish Soda Bread I
11,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,66mg,Calcium,Irish Soda Bread I
12,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,2mg,Iron,Irish Soda Bread I
13,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,0mg,Thiamin,Irish Soda Bread I
14,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,3mg,Niacin,Irish Soda Bread I
15,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,0mg,Vitamin B6,Irish Soda Bread I
16,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,12mg,Magnesium,Irish Soda Bread I
17,https://www.allrecipes.com/recipe/6750/irish-soda-bread-i/,52mcg,Folate,Irish Soda Bread I
0,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,36.4g,Total Fat,Tater Tot Casserole I
1,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,14.0g,Saturated Fat,Tater Tot Casserole I
2,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,96mg,Cholesterol,Tater Tot Casserole I
3,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,845mg,Sodium,Tater Tot Casserole I
4,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,439mg,Potassium,Tater Tot Casserole I
5,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,25.8g,Total Carbohydrates,Tater Tot Casserole I
6,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,2.2g,Dietary Fiber,Tater Tot Casserole I
7,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,16g,Protein,Tater Tot Casserole I
8,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,3g,Sugars,Tater Tot Casserole I
9,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,367IU,Vitamin A,Tater Tot Casserole I
10,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,2mg,Vitamin C,Tater Tot Casserole I
11,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,234mg,Calcium,Tater Tot Casserole I
12,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,1mg,Iron,Tater Tot Casserole I
13,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,0mg,Thiamin,Tater Tot Casserole I
14,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,3mg,Niacin,Tater Tot Casserole I
15,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,0mg,Vitamin B6,Tater Tot Casserole I
16,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,18mg,Magnesium,Tater Tot Casserole I
17,https://www.allrecipes.com/recipe/23912/tater-tot-casserole-i/,13mcg,Folate,Tater Tot Casserole I
0,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,17.1g,Total Fat,Pumpkin Waffles with Apple Cider Syrup
1,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,9.0g,Saturated Fat,Pumpkin Waffles with Apple Cider Syrup
2,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,161mg,Cholesterol,Pumpkin Waffles with Apple Cider Syrup
3,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,703mg,Sodium,Pumpkin Waffles with Apple Cider Syrup
4,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,348mg,Potassium,Pumpkin Waffles with Apple Cider Syrup
5,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,82.3g,Total Carbohydrates,Pumpkin Waffles with Apple Cider Syrup
6,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,3.9g,Dietary Fiber,Pumpkin Waffles with Apple Cider Syrup
7,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,13g,Protein,Pumpkin Waffles with Apple Cider Syrup
8,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,36g,Sugars,Pumpkin Waffles with Apple Cider Syrup
9,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,7032IU,Vitamin A,Pumpkin Waffles with Apple Cider Syrup
10,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,3mg,Vitamin C,Pumpkin Waffles with Apple Cider Syrup
11,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,296mg,Calcium,Pumpkin Waffles with Apple Cider Syrup
12,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,4mg,Iron,Pumpkin Waffles with Apple Cider Syrup
13,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,0mg,Thiamin,Pumpkin Waffles with Apple Cider Syrup
14,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,6mg,Niacin,Pumpkin Waffles with Apple Cider Syrup
15,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,0mg,Vitamin B6,Pumpkin Waffles with Apple Cider Syrup
16,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,37mg,Magnesium,Pumpkin Waffles with Apple Cider Syrup
17,https://www.allrecipes.com/recipe/65691/pumpkin-waffles-with-apple-cider-syrup/,121mcg,Folate,Pumpkin Waffles with Apple Cider Syrup
0,https://www.allrecipes.com/recipe/93132/stovetop-granola/,30.3g,Total Fat,Stovetop Granola
1,https://www.allrecipes.com/recipe/93132/stovetop-granola/,11.0g,Saturated Fat,Stovetop Granola
2,https://www.allrecipes.com/recipe/93132/stovetop-granola/,41mg,Cholesterol,Stovetop Granola
3,https://www.allrecipes.com/recipe/93132/stovetop-granola/,115mg,Sodium,Stovetop Granola
4,https://www.allrecipes.com/recipe/93132/stovetop-granola/,302mg,Potassium,Stovetop Granola
5,https://www.allrecipes.com/recipe/93132/stovetop-granola/,59.7g,Total Carbohydrates,Stovetop Granola
6,https://www.allrecipes.com/recipe/93132/stovetop-granola/,6.7g,Dietary Fiber,Stovetop Granola
7,https://www.allrecipes.com/recipe/93132/stovetop-granola/,9.3g,Protein,Stovetop Granola
8,https://www.allrecipes.com/recipe/93132/stovetop-granola/,28g,Sugars,Stovetop Granola
9,https://www.allrecipes.com/recipe/93132/stovetop-granola/,475IU,Vitamin A,Stovetop Granola
10,https://www.allrecipes.com/recipe/93132/stovetop-granola/,0mg,Vitamin C,Stovetop Granola
11,https://www.allrecipes.com/recipe/93132/stovetop-granola/,80mg,Calcium,Stovetop Granola
12,https://www.allrecipes.com/recipe/93132/stovetop-granola/,3mg,Iron,Stovetop Granola
13,https://www.allrecipes.com/recipe/93132/stovetop-granola/,0mg,Thiamin,Stovetop Granola
14,https://www.allrecipes.com/recipe/93132/stovetop-granola/,3mg,Niacin,Stovetop Granola
15,https://www.allrecipes.com/recipe/93132/stovetop-granola/,0mg,Vitamin B6,Stovetop Granola
16,https://www.allrecipes.com/recipe/93132/stovetop-granola/,106mg,Magnesium,Stovetop Granola
17,https://www.allrecipes.com/recipe/93132/stovetop-granola/,19mcg,Folate,Stovetop Granola
0,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,11.1g,Total Fat,Honey Nut Granola
1,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,1.0g,Saturated Fat,Honey Nut Granola
2,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,0mg,Cholesterol,Honey Nut Granola
3,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,1mg,Sodium,Honey Nut Granola
4,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,116mg,Potassium,Honey Nut Granola
5,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,19.9g,Total Carbohydrates,Honey Nut Granola
6,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,2.8g,Dietary Fiber,Honey Nut Granola
7,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,3.7g,Protein,Honey Nut Granola
8,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,7g,Sugars,Honey Nut Granola
9,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,4IU,Vitamin A,Honey Nut Granola
10,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,0mg,Vitamin C,Honey Nut Granola
11,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,29mg,Calcium,Honey Nut Granola
12,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,1mg,Iron,Honey Nut Granola
13,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,0mg,Thiamin,Honey Nut Granola
14,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,1mg,Niacin,Honey Nut Granola
15,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,0mg,Vitamin B6,Honey Nut Granola
16,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,44mg,Magnesium,Honey Nut Granola
17,https://www.allrecipes.com/recipe/21208/honey-nut-granola/,9mcg,Folate,Honey Nut Granola
0,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,9.7g,Total Fat,Strawberry Vanilla Pancakes
1,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,2.0g,Saturated Fat,Strawberry Vanilla Pancakes
2,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,51mg,Cholesterol,Strawberry Vanilla Pancakes
3,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,807mg,Sodium,Strawberry Vanilla Pancakes
4,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,220mg,Potassium,Strawberry Vanilla Pancakes
5,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,37.7g,Total Carbohydrates,Strawberry Vanilla Pancakes
6,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,1.6g,Dietary Fiber,Strawberry Vanilla Pancakes
7,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,7.1g,Protein,Strawberry Vanilla Pancakes
8,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,12g,Sugars,Strawberry Vanilla Pancakes
9,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,181IU,Vitamin A,Strawberry Vanilla Pancakes
10,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,23mg,Vitamin C,Strawberry Vanilla Pancakes
11,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,195mg,Calcium,Strawberry Vanilla Pancakes
12,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,2mg,Iron,Strawberry Vanilla Pancakes
13,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,0mg,Thiamin,Strawberry Vanilla Pancakes
14,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,4mg,Niacin,Strawberry Vanilla Pancakes
15,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,0mg,Vitamin B6,Strawberry Vanilla Pancakes
16,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,22mg,Magnesium,Strawberry Vanilla Pancakes
17,https://www.allrecipes.com/recipe/84892/strawberry-vanilla-pancakes/,75mcg,Folate,Strawberry Vanilla Pancakes
0,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,12.3g,Total Fat,Baby Spinach Omelet
1,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,5.0g,Saturated Fat,Baby Spinach Omelet
2,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,379mg,Cholesterol,Baby Spinach Omelet
3,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,279mg,Sodium,Baby Spinach Omelet
4,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,317mg,Potassium,Baby Spinach Omelet
5,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,2.8g,Total Carbohydrates,Baby Spinach Omelet
6,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,0.8g,Dietary Fiber,Baby Spinach Omelet
7,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,16.4g,Protein,Baby Spinach Omelet
8,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,1g,Sugars,Baby Spinach Omelet
9,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,3334IU,Vitamin A,Baby Spinach Omelet
10,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,9mg,Vitamin C,Baby Spinach Omelet
11,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,168mg,Calcium,Baby Spinach Omelet
12,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,3mg,Iron,Baby Spinach Omelet
13,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,0mg,Thiamin,Baby Spinach Omelet
14,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,4mg,Niacin,Baby Spinach Omelet
15,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,0mg,Vitamin B6,Baby Spinach Omelet
16,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,40mg,Magnesium,Baby Spinach Omelet
17,https://www.allrecipes.com/recipe/69471/baby-spinach-omelet/,107mcg,Folate,Baby Spinach Omelet
0,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,20.1g,Total Fat,Ham and Cheese Quiche
1,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,8.0g,Saturated Fat,Ham and Cheese Quiche
2,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,103mg,Cholesterol,Ham and Cheese Quiche
3,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,621mg,Sodium,Ham and Cheese Quiche
4,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,159mg,Potassium,Ham and Cheese Quiche
5,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,14.3g,Total Carbohydrates,Ham and Cheese Quiche
6,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,1.2g,Dietary Fiber,Ham and Cheese Quiche
7,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,11.3g,Protein,Ham and Cheese Quiche
8,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,1g,Sugars,Ham and Cheese Quiche
9,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,525IU,Vitamin A,Ham and Cheese Quiche
10,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,1mg,Vitamin C,Ham and Cheese Quiche
11,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,156mg,Calcium,Ham and Cheese Quiche
12,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,1mg,Iron,Ham and Cheese Quiche
13,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,0mg,Thiamin,Ham and Cheese Quiche
14,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,4mg,Niacin,Ham and Cheese Quiche
15,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,0mg,Vitamin B6,Ham and Cheese Quiche
16,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,18mg,Magnesium,Ham and Cheese Quiche
17,https://www.allrecipes.com/recipe/12221/ham-and-cheese-quiche/,36mcg,Folate,Ham and Cheese Quiche
0,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,4.4g,Total Fat,Fast and Easy Pancakes
1,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,2.0g,Saturated Fat,Fast and Easy Pancakes
2,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,69mg,Cholesterol,Fast and Easy Pancakes
3,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,309mg,Sodium,Fast and Easy Pancakes
4,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,191mg,Potassium,Fast and Easy Pancakes
5,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,61.5g,Total Carbohydrates,Fast and Easy Pancakes
6,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,1.1g,Dietary Fiber,Fast and Easy Pancakes
7,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,9.1g,Protein,Fast and Easy Pancakes
8,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,29g,Sugars,Fast and Easy Pancakes
9,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,235IU,Vitamin A,Fast and Easy Pancakes
10,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,0mg,Vitamin C,Fast and Easy Pancakes
11,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,250mg,Calcium,Fast and Easy Pancakes
12,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,3mg,Iron,Fast and Easy Pancakes
13,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,0mg,Thiamin,Fast and Easy Pancakes
14,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,4mg,Niacin,Fast and Easy Pancakes
15,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,0mg,Vitamin B6,Fast and Easy Pancakes
16,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,21mg,Magnesium,Fast and Easy Pancakes
17,https://www.allrecipes.com/recipe/20918/fast-and-easy-pancakes/,88mcg,Folate,Fast and Easy Pancakes
0,https://www.allrecipes.com/recipe/25216/banana-crepes/,28.7g,Total Fat,Banana Crepes
1,https://www.allrecipes.com/recipe/25216/banana-crepes/,17.0g,Saturated Fat,Banana Crepes
2,https://www.allrecipes.com/recipe/25216/banana-crepes/,146mg,Cholesterol,Banana Crepes
3,https://www.allrecipes.com/recipe/25216/banana-crepes/,252mg,Sodium,Banana Crepes
4,https://www.allrecipes.com/recipe/25216/banana-crepes/,583mg,Potassium,Banana Crepes
5,https://www.allrecipes.com/recipe/25216/banana-crepes/,60.7g,Total Carbohydrates,Banana Crepes
6,https://www.allrecipes.com/recipe/25216/banana-crepes/,3.8g,Dietary Fiber,Banana Crepes
