,URL,amount,nutrient,recipe
1,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,6.0g,Saturated Fat,Cheese Lasagna
2,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,120mg,Cholesterol,Cheese Lasagna
3,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,711mg,Sodium,Cheese Lasagna
4,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,524mg,Potassium,Cheese Lasagna
5,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,57.6g,Total Carbohydrates,Cheese Lasagna
6,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,4.9g,Dietary Fiber,Cheese Lasagna
7,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,19.8g,Protein,Cheese Lasagna
8,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,12g,Sugars,Cheese Lasagna
9,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,855IU,Vitamin A,Cheese Lasagna
10,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,3mg,Vitamin C,Cheese Lasagna
11,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,224mg,Calcium,Cheese Lasagna
12,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,3mg,Iron,Cheese Lasagna
13,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,0mg,Thiamin,Cheese Lasagna
14,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,11mg,Niacin,Cheese Lasagna
15,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,0mg,Vitamin B6,Cheese Lasagna
16,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,60mg,Magnesium,Cheese Lasagna
17,https://www.allrecipes.com/recipe/19354/cheese-lasagna/,140mcg,Folate,Cheese Lasagna
0,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0.2g,Total Fat,Candied Apples II
1,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0.0g,Saturated Fat,Candied Apples II
2,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0mg,Cholesterol,Candied Apples II
3,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,15mg,Sodium,Candied Apples II
4,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,148mg,Potassium,Candied Apples II
5,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,62.5g,Total Carbohydrates,Candied Apples II
6,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,3.3g,Dietary Fiber,Candied Apples II
7,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0.4g,Protein,Candied Apples II
8,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,47g,Sugars,Candied Apples II
9,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,75IU,Vitamin A,Candied Apples II
10,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,6mg,Vitamin C,Candied Apples II
11,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,11mg,Calcium,Candied Apples II
12,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0mg,Iron,Candied Apples II
13,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0mg,Thiamin,Candied Apples II
14,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0mg,Niacin,Candied Apples II
15,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,0mg,Vitamin B6,Candied Apples II
16,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,7mg,Magnesium,Candied Apples II
17,https://www.allrecipes.com/recipe/21134/candied-apples-ii/,4mcg,Folate,Candied Apples II
0,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,6.1g,Total Fat,Grandma's Hash Browns
1,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,4g,Saturated Fat,Grandma's Hash Browns
2,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,15mg,Cholesterol,Grandma's Hash Browns
3,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,930mg,Sodium,Grandma's Hash Browns
4,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,1094mg,Potassium,Grandma's Hash Browns
5,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,66.6g,Total Carbohydrates,Grandma's Hash Browns
6,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,6g,Dietary Fiber,Grandma's Hash Browns
7,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,5.8g,Protein,Grandma's Hash Browns
8,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,3g,Sugars,Grandma's Hash Browns
9,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,188IU,Vitamin A,Grandma's Hash Browns
10,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,25mg,Vitamin C,Grandma's Hash Browns
11,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,30mg,Calcium,Grandma's Hash Browns
12,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,1mg,Iron,Grandma's Hash Browns
13,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,0mg,Thiamin,Grandma's Hash Browns
14,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,6mg,Niacin,Grandma's Hash Browns
15,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,1mg,Vitamin B6,Grandma's Hash Browns
16,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,67mg,Magnesium,Grandma's Hash Browns
17,https://www.allrecipes.com/recipe/21015/grandmas-hash-browns/,30mcg,Folate,Grandma's Hash Browns
0,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,0.5g,Total Fat,Linnie's Spanish Rice
1,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,0.0g,Saturated Fat,Linnie's Spanish Rice
2,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,0mg,Cholesterol,Linnie's Spanish Rice
3,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,674mg,Sodium,Linnie's Spanish Rice
4,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,389mg,Potassium,Linnie's Spanish Rice
5,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,44.2g,Total Carbohydrates,Linnie's Spanish Rice
6,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,2.4g,Dietary Fiber,Linnie's Spanish Rice
7,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,5.1g,Protein,Linnie's Spanish Rice
8,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,3g,Sugars,Linnie's Spanish Rice
9,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,327IU,Vitamin A,Linnie's Spanish Rice
10,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,2mg,Vitamin C,Linnie's Spanish Rice
11,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,44mg,Calcium,Linnie's Spanish Rice
12,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,3mg,Iron,Linnie's Spanish Rice
13,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,0mg,Thiamin,Linnie's Spanish Rice
14,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,3mg,Niacin,Linnie's Spanish Rice
15,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,0mg,Vitamin B6,Linnie's Spanish Rice
16,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,29mg,Magnesium,Linnie's Spanish Rice
17,https://www.allrecipes.com/recipe/17428/linnies-spanish-rice/,111mcg,Folate,Linnie's Spanish Rice
0,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,9.5g,Total Fat,Impossible Pumpkin Pie
1,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,5.0g,Saturated Fat,Impossible Pumpkin Pie
2,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,72mg,Cholesterol,Impossible Pumpkin Pie
3,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,309mg,Sodium,Impossible Pumpkin Pie
4,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,287mg,Potassium,Impossible Pumpkin Pie
5,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,34.7g,Total Carbohydrates,Impossible Pumpkin Pie
6,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,2g,Dietary Fiber,Impossible Pumpkin Pie
7,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,6.3g,Protein,Impossible Pumpkin Pie
8,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,26g,Sugars,Impossible Pumpkin Pie
9,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,8594IU,Vitamin A,Impossible Pumpkin Pie
10,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,3mg,Vitamin C,Impossible Pumpkin Pie
11,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,177mg,Calcium,Impossible Pumpkin Pie
12,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,2mg,Iron,Impossible Pumpkin Pie
13,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,0mg,Thiamin,Impossible Pumpkin Pie
14,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,2mg,Niacin,Impossible Pumpkin Pie
15,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,0mg,Vitamin B6,Impossible Pumpkin Pie
16,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,28mg,Magnesium,Impossible Pumpkin Pie
17,https://www.allrecipes.com/recipe/17047/impossible-pumpkin-pie/,31mcg,Folate,Impossible Pumpkin Pie
0,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,46.8g,Total Fat,Fancy Potatoes
1,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,29.0g,Saturated Fat,Fancy Potatoes
2,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,139mg,Cholesterol,Fancy Potatoes
3,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,549mg,Sodium,Fancy Potatoes
4,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,1476mg,Potassium,Fancy Potatoes
5,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,57.8g,Total Carbohydrates,Fancy Potatoes
6,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,6.8g,Dietary Fiber,Fancy Potatoes
7,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,22.4g,Protein,Fancy Potatoes
8,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,3g,Sugars,Fancy Potatoes
9,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,1637IU,Vitamin A,Fancy Potatoes
10,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,61mg,Vitamin C,Fancy Potatoes
11,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,413mg,Calcium,Fancy Potatoes
12,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,4mg,Iron,Fancy Potatoes
13,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,0mg,Thiamin,Fancy Potatoes
14,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,8mg,Niacin,Fancy Potatoes
15,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,1mg,Vitamin B6,Fancy Potatoes
16,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,90mg,Magnesium,Fancy Potatoes
17,https://www.allrecipes.com/recipe/14117/fancy-potatoes/,70mcg,Folate,Fancy Potatoes
0,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,4.2g,Total Fat,Lemon Pepper Pasta
1,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,1.0g,Saturated Fat,Lemon Pepper Pasta
2,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,0mg,Cholesterol,Lemon Pepper Pasta
3,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,4mg,Sodium,Lemon Pepper Pasta
4,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,146mg,Potassium,Lemon Pepper Pasta
5,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,43g,Total Carbohydrates,Lemon Pepper Pasta
6,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,2g,Dietary Fiber,Lemon Pepper Pasta
7,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,7.5g,Protein,Lemon Pepper Pasta
8,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,2g,Sugars,Lemon Pepper Pasta
9,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,35IU,Vitamin A,Lemon Pepper Pasta
10,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,3mg,Vitamin C,Lemon Pepper Pasta
11,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,21mg,Calcium,Lemon Pepper Pasta
12,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,2mg,Iron,Lemon Pepper Pasta
13,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,1mg,Thiamin,Lemon Pepper Pasta
14,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,6mg,Niacin,Lemon Pepper Pasta
15,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,0mg,Vitamin B6,Lemon Pepper Pasta
16,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,30mg,Magnesium,Lemon Pepper Pasta
17,https://www.allrecipes.com/recipe/21160/lemon-pepper-pasta/,135mcg,Folate,Lemon Pepper Pasta
0,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,14.7g,Total Fat,Vegetable Fried Rice
1,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,2.0g,Saturated Fat,Vegetable Fried Rice
2,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,0mg,Cholesterol,Vegetable Fried Rice
3,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,731mg,Sodium,Vegetable Fried Rice
4,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,242mg,Potassium,Vegetable Fried Rice
5,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,36.7g,Total Carbohydrates,Vegetable Fried Rice
6,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,4.9g,Dietary Fiber,Vegetable Fried Rice
7,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,8.5g,Protein,Vegetable Fried Rice
8,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,4g,Sugars,Vegetable Fried Rice
9,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,1079IU,Vitamin A,Vegetable Fried Rice
10,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,24mg,Vitamin C,Vegetable Fried Rice
11,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,51mg,Calcium,Vegetable Fried Rice
12,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,2mg,Iron,Vegetable Fried Rice
13,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,0mg,Thiamin,Vegetable Fried Rice
14,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,3mg,Niacin,Vegetable Fried Rice
15,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,0mg,Vitamin B6,Vegetable Fried Rice
16,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,39mg,Magnesium,Vegetable Fried Rice
17,https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/,49mcg,Folate,Vegetable Fried Rice
0,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,5.7g,Total Fat,Cheesy Onion Roll-Ups
1,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,3.0g,Saturated Fat,Cheesy Onion Roll-Ups
2,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,14mg,Cholesterol,Cheesy Onion Roll-Ups
3,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,146mg,Sodium,Cheesy Onion Roll-Ups
4,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,47mg,Potassium,Cheesy Onion Roll-Ups
5,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,6.7g,Total Carbohydrates,Cheesy Onion Roll-Ups
6,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,0.4g,Dietary Fiber,Cheesy Onion Roll-Ups
7,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,2.3g,Protein,Cheesy Onion Roll-Ups
8,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,1g,Sugars,Cheesy Onion Roll-Ups
9,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,234IU,Vitamin A,Cheesy Onion Roll-Ups
10,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,1mg,Vitamin C,Cheesy Onion Roll-Ups
11,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,45mg,Calcium,Cheesy Onion Roll-Ups
12,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,1mg,Iron,Cheesy Onion Roll-Ups
13,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,0mg,Thiamin,Cheesy Onion Roll-Ups
14,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,1mg,Niacin,Cheesy Onion Roll-Ups
15,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,0mg,Vitamin B6,Cheesy Onion Roll-Ups
16,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,5mg,Magnesium,Cheesy Onion Roll-Ups
17,https://www.allrecipes.com/recipe/24925/cheesy-onion-roll-ups/,15mcg,Folate,Cheesy Onion Roll-Ups
0,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,9.6g,Total Fat,Eggplant and Pepper Parmesan Sandwiches
1,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,4.0g,Saturated Fat,Eggplant and Pepper Parmesan Sandwiches
2,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,13mg,Cholesterol,Eggplant and Pepper Parmesan Sandwiches
3,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,1018mg,Sodium,Eggplant and Pepper Parmesan Sandwiches
4,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,540mg,Potassium,Eggplant and Pepper Parmesan Sandwiches
5,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,74.7g,Total Carbohydrates,Eggplant and Pepper Parmesan Sandwiches
6,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,7.9g,Dietary Fiber,Eggplant and Pepper Parmesan Sandwiches
7,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,20.3g,Protein,Eggplant and Pepper Parmesan Sandwiches
8,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,7g,Sugars,Eggplant and Pepper Parmesan Sandwiches
9,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,1143IU,Vitamin A,Eggplant and Pepper Parmesan Sandwiches
10,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,41mg,Vitamin C,Eggplant and Pepper Parmesan Sandwiches
11,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,154mg,Calcium,Eggplant and Pepper Parmesan Sandwiches
12,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,5mg,Iron,Eggplant and Pepper Parmesan Sandwiches
13,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,1mg,Thiamin,Eggplant and Pepper Parmesan Sandwiches
14,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,10mg,Niacin,Eggplant and Pepper Parmesan Sandwiches
15,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,0mg,Vitamin B6,Eggplant and Pepper Parmesan Sandwiches
16,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,59mg,Magnesium,Eggplant and Pepper Parmesan Sandwiches
17,https://www.allrecipes.com/recipe/17977/eggplant-and-pepper-parmesan-sandwiches/,214mcg,Folate,Eggplant and Pepper Parmesan Sandwiches
0,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,2.1g,Total Fat,Barley and Mushrooms with Beans
1,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,0.0g,Saturated Fat,Barley and Mushrooms with Beans
2,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,0mg,Cholesterol,Barley and Mushrooms with Beans
3,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,245mg,Sodium,Barley and Mushrooms with Beans
4,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,621mg,Potassium,Barley and Mushrooms with Beans
5,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,39g,Total Carbohydrates,Barley and Mushrooms with Beans
6,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,8.8g,Dietary Fiber,Barley and Mushrooms with Beans
7,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,9.1g,Protein,Barley and Mushrooms with Beans
8,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,4g,Sugars,Barley and Mushrooms with Beans
9,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,547IU,Vitamin A,Barley and Mushrooms with Beans
10,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,4mg,Vitamin C,Barley and Mushrooms with Beans
11,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,84mg,Calcium,Barley and Mushrooms with Beans
12,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,4mg,Iron,Barley and Mushrooms with Beans
13,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,0mg,Thiamin,Barley and Mushrooms with Beans
14,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,5mg,Niacin,Barley and Mushrooms with Beans
15,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,0mg,Vitamin B6,Barley and Mushrooms with Beans
16,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,57mg,Magnesium,Barley and Mushrooms with Beans
17,https://www.allrecipes.com/recipe/50501/barley-and-mushrooms-with-beans/,68mcg,Folate,Barley and Mushrooms with Beans
0,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,14.7g,Total Fat,Southwestern Roasted Corn Salad
1,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,2.0g,Saturated Fat,Southwestern Roasted Corn Salad
2,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,0mg,Cholesterol,Southwestern Roasted Corn Salad
3,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,356mg,Sodium,Southwestern Roasted Corn Salad
4,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,385mg,Potassium,Southwestern Roasted Corn Salad
5,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,23.9g,Total Carbohydrates,Southwestern Roasted Corn Salad
6,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,4.1g,Dietary Fiber,Southwestern Roasted Corn Salad
7,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,3.7g,Protein,Southwestern Roasted Corn Salad
8,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,5g,Sugars,Southwestern Roasted Corn Salad
9,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,1093IU,Vitamin A,Southwestern Roasted Corn Salad
10,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,49mg,Vitamin C,Southwestern Roasted Corn Salad
11,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,23mg,Calcium,Southwestern Roasted Corn Salad
12,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,1mg,Iron,Southwestern Roasted Corn Salad
13,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,0mg,Thiamin,Southwestern Roasted Corn Salad
14,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,2mg,Niacin,Southwestern Roasted Corn Salad
15,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,0mg,Vitamin B6,Southwestern Roasted Corn Salad
16,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,41mg,Magnesium,Southwestern Roasted Corn Salad
17,https://www.allrecipes.com/recipe/49534/southwestern-roasted-corn-salad/,58mcg,Folate,Southwestern Roasted Corn Salad
0,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,10.3g,Total Fat,"Basil, Tomato and Mozzarella Sandwich"
1,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,5.0g,Saturated Fat,"Basil, Tomato and Mozzarella Sandwich"
2,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,22mg,Cholesterol,"Basil, Tomato and Mozzarella Sandwich"
3,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,714mg,Sodium,"Basil, Tomato and Mozzarella Sandwich"
4,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,320mg,Potassium,"Basil, Tomato and Mozzarella Sandwich"
5,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,64.7g,Total Carbohydrates,"Basil, Tomato and Mozzarella Sandwich"
6,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,4g,Dietary Fiber,"Basil, Tomato and Mozzarella Sandwich"
7,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,16g,Protein,"Basil, Tomato and Mozzarella Sandwich"
8,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,8g,Sugars,"Basil, Tomato and Mozzarella Sandwich"
9,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,1173IU,Vitamin A,"Basil, Tomato and Mozzarella Sandwich"
10,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,9mg,Vitamin C,"Basil, Tomato and Mozzarella Sandwich"
11,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,280mg,Calcium,"Basil, Tomato and Mozzarella Sandwich"
12,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,4mg,Iron,"Basil, Tomato and Mozzarella Sandwich"
13,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,1mg,Thiamin,"Basil, Tomato and Mozzarella Sandwich"
14,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,7mg,Niacin,"Basil, Tomato and Mozzarella Sandwich"
15,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,0mg,Vitamin B6,"Basil, Tomato and Mozzarella Sandwich"
16,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,43mg,Magnesium,"Basil, Tomato and Mozzarella Sandwich"
17,https://www.allrecipes.com/recipe/74430/basil-tomato-and-mozzarella-sandwich/,232mcg,Folate,"Basil, Tomato and Mozzarella Sandwich"
